FAMSIZE,ELDCH,SEX,AGE,MARST,BIRTHYR,MARRNO,MARRINYR,YRMARR,DIVINYR,WIDINYR,RACE,HISPAN,SPEAKENG,RACNUM,HCOVANY,HCOVPRIV,HINSEMP,HINSPUR,HCOVPUB,HINSCAID,HINSCARE,HINSVA,HINSIHS,EDUC,EMPSTAT,LABFORCE,CLASSWKR,WKSWORK2,UHRSWORK,WRKLSTWK,ABSENT,LOOKING,AVAILBLE,WORKEDYR,INCTOT,FTOTINC,INCWAGE,INCBUS00,INCWELFR,VETDISAB,DIFFHEAR,VETSTAT,VETSTATD,VET01LTR,VET90X01,VET75X90,VETVIETN,VET55X64,VETKOREA,VET47X50,VETWWII,VETOTHER,TRANWORK,CARPOOL,RIDERS,TRANTIME,DEPARTS,ARRIVES,GCHOUSE,GCMONTHS,GCRESPON
4,31,2,65,1,1949,1,1,1969,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,20400,92830,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2,99,1,67,1,1947,1,1,1981,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,7000,90000,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
3,99,2,69,5,1945,2,1,1965,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,18000,46500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,83,5,1931,1,1,1950,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,3,2,20930,20930,0,0,0,1,1,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,78,1,1936,1,1,2005,1,1,2,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,21300,95300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1941,3,1,1990,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,1,2,2,6,35,2,4,3,5,3,55000,89000,43000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,10,802,814,1,0,0
1,99,2,93,5,1921,1,1,1954,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,6,1,2,2,6,44,3,4,3,5,3,24800,24800,16000,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,31,0,0,2,622,624,1,0,0
2,99,2,77,1,1937,2,1,1976,1,1,1,0,3,1,2,2,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,10850,52850,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,67,1,1947,1,1,1969,1,1,1,0,3,1,2,2,1,2,2,1,2,2,1,6,3,1,0,0,0,1,1,1,3,1,25300,43800,0,0,0,3,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1948,2,1,1970,1,1,1,0,3,1,2,2,2,1,1,1,1,1,1,2,1,2,2,6,50,2,4,3,5,3,150000,150000,150000,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,10,1,1,20,335,354,1,0,0
2,99,2,81,1,1933,1,1,1958,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,41000,43700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,71,4,1943,2,1,1970,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,5,3,1,0,0,0,1,1,1,5,1,18000,18000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,75,5,1939,1,1,1965,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,3,1,30000,30000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,65,1,1949,1,1,1970,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,11,1,2,2,6,65,2,4,3,5,3,355100,356400,330000,0,0,1,1,2,20,1,2,1,1,1,1,1,1,1,10,1,1,30,632,704,1,0,0
3,24,1,69,1,1945,2,1,1974,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,1,2,2,6,50,2,4,3,5,3,72500,126500,50000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,40,632,714,1,0,0
2,99,2,67,4,1947,2,1,1978,1,1,1,0,4,1,2,2,2,2,2,1,2,1,1,10,1,2,2,6,40,2,4,3,5,3,21600,62200,7000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,60,802,904,1,0,0
1,99,2,77,5,1937,1,1,1960,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,20830,20830,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,82,5,1932,1,1,1969,1,2,1,0,3,1,2,1,1,1,2,2,2,1,1,10,3,1,0,0,0,1,1,1,5,1,15500,9999999,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3,99,2,71,5,1943,1,1,1967,1,1,2,0,3,1,2,2,2,2,2,1,2,1,1,6,1,2,2,6,10,2,1,1,4,3,33500,62500,12500,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,5,1045,1054,2,0,1
1,99,2,75,5,1939,2,1,1993,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,2,3,1,0,0,0,1,4,3,5,1,15000,15000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,69,2,1945,1,1,1967,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,1,3,2,4,3,5,3,19300,19300,1200,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,50,702,754,1,0,0
3,51,2,68,1,1946,3,1,1972,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,1,0,0,1,1,1,5,2,18300,38600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,2,1,1978,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,6,3,1,2,0,0,1,1,1,5,2,55000,71000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5,34,1,66,1,1948,1,1,1975,1,1,1,0,3,1,2,2,2,2,1,1,1,1,1,11,1,2,2,6,40,2,4,3,5,3,200000,284000,200000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,15,612,629,2,0,1
2,99,1,76,1,1938,1,1,1963,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,8,3,1,2,0,0,3,4,3,5,2,141000,147000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,78,4,1936,1,1,1958,1,1,1,0,3,1,2,2,1,1,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,40600,40600,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,68,4,1946,3,1,1969,1,1,2,0,3,1,2,2,2,1,1,1,1,1,1,6,3,1,0,0,0,1,1,1,5,1,38400,38400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,55,2,75,5,1939,1,1,1958,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,28170,35170,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,76,1,1938,1,1,1965,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,3,4,3,5,1,13200,261200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,1,1,1969,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,4,3,1,0,0,0,1,1,1,5,1,0,9700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,1,1,1967,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,7,1,2,1,6,20,2,4,3,5,3,10300,82300,0,800,0,0,1,1,11,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,1,0,0
1,99,1,75,4,1939,2,1,1964,1,1,1,0,3,1,2,2,2,1,2,1,2,2,1,7,3,1,0,0,0,1,1,1,5,1,33000,33000,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
3,65,1,94,5,1920,1,1,1949,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,14400,84400,0,0,0,1,1,2,20,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0
1,99,1,90,5,1924,1,1,1960,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,33800,33800,0,0,0,1,1,2,20,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0
2,99,2,74,1,1940,1,1,1962,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,8100,43300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,77,1,1937,1,1,1957,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,11,3,1,1,3,14,1,1,1,5,3,220800,515800,9800,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,71,4,1943,1,1,1961,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,22900,22900,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,15,1,66,1,1948,1,1,1970,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,7,1,2,2,6,20,2,4,3,5,3,78200,85700,12000,0,0,3,1,2,20,1,1,2,2,1,1,1,1,1,10,1,1,20,522,544,1,0,0
5,53,2,73,5,1941,1,1,1965,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,18800,108100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2,99,1,73,1,1941,2,1,1989,1,1,1,0,3,1,2,2,1,2,2,2,2,1,1,10,3,1,0,0,0,1,1,1,5,1,24000,61500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,66,1,1948,1,1,1984,1,1,1,0,3,1,2,2,2,1,1,1,1,1,1,10,1,2,2,6,24,2,4,3,5,3,23300,196300,21000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,15,732,749,1,0,0
1,99,2,81,5,1933,1,1,1951,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,20380,20380,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,85,1,1929,1,1,1952,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,12000,81300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,30,2,66,1,1948,2,1,1993,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,2,2,40,1,4,1,5,3,16000,128100,6500,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,74,4,1940,1,1,1960,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,1,2,2,4,20,2,4,3,5,3,48200,48200,21000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,15,747,804,1,0,0
2,56,2,79,5,1935,1,1,1954,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,125000,204500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,99,1,78,4,1936,2,1,1969,1,1,1,0,4,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,18140,46940,0,0,140,1,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
1,99,1,76,4,1938,1,1,1965,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,7,3,1,0,0,0,1,4,3,5,1,17000,17000,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
4,48,2,67,1,1947,1,1,1980,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,5,3,1,2,0,0,1,1,1,5,2,10000,205800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,70,5,1944,1,1,1963,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,5,3,1,0,0,0,1,1,1,5,1,24000,24000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,79,1,1935,1,1,1960,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,1,2,2,4,12,2,4,3,5,3,44530,71930,6100,0,0,1,1,2,20,1,1,1,1,2,2,1,1,1,10,1,1,3,1235,1234,1,0,0
2,99,1,81,1,1933,3,1,1989,1,1,1,0,3,1,2,2,2,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,29600,50500,0,0,0,1,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,75,1,1939,1,1,1968,1,1,4,0,4,1,2,2,2,2,2,1,2,1,1,11,3,1,0,0,0,1,1,1,5,1,52300,120300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,76,1,1938,1,1,1986,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,33700,79200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,68,1,1946,1,1,1967,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,2,0,0,1,1,1,5,2,31600,51400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,53,2,75,5,1939,1,1,1965,1,1,2,0,3,1,2,2,2,2,2,1,2,1,1,7,3,1,0,0,0,1,1,3,5,1,26000,39000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,50,1,78,1,1936,1,1,1956,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,28400,95800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,71,1,1943,1,1,1970,1,1,4,0,5,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,34600,68800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,72,1,1942,1,1,1967,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,30900,72300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,71,1,1943,1,1,1968,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,2,0,0,1,1,1,3,2,44800,63300,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,1,71,1,1943,1,1,1973,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,40,2,4,3,5,3,148600,159900,109000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,2,2,30,902,934,1,0,0
2,99,1,66,1,1948,1,1,2007,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,3,1,28100,80100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,82,1,1932,1,1,1959,1,1,1,0,4,1,2,2,1,2,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,94000,308000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,78,6,1936,0,0,0,0,0,1,0,3,1,2,2,1,2,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,27600,27600,0,0,0,1,1,2,20,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,59,2,86,4,1928,2,1,1968,1,1,2,0,3,1,2,1,1,1,2,1,2,1,1,0,3,1,0,0,0,1,4,1,5,1,80100,100100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4,19,1,68,1,1946,2,1,1994,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,73000,156000,0,0,0,6,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
3,53,2,73,4,1941,1,1,1960,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,1,1,1,5,1,62100,147700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,76,5,1938,1,1,1956,1,1,2,0,3,1,2,2,1,2,2,2,2,1,1,2,3,1,0,0,0,1,1,1,5,1,14100,14100,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,94,5,1920,1,1,1957,1,1,1,0,3,1,2,2,1,2,2,2,2,1,1,6,3,1,0,0,0,3,4,3,5,1,12300,9999999,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,81,1,1933,1,1,1959,1,1,2,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,2,0,0,3,4,3,5,2,13200,41200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,2,71,5,1943,1,1,1958,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,7,1,2,2,1,32,3,4,3,5,3,33500,33500,33500,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,5,902,909,1,0,0
1,99,2,78,3,1936,2,1,1959,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,4,3,1,0,0,0,1,1,1,5,1,8400,8400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,75,1,1939,1,1,1965,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,7,3,1,0,0,0,3,4,3,5,1,29700,38700,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
3,99,2,67,4,1947,1,1,1981,1,1,2,0,5,1,2,2,2,1,1,1,1,1,1,6,1,2,2,6,40,2,1,3,4,3,20000,77100,20000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,45,602,649,1,0,0
1,99,2,89,5,1925,1,1,1989,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,7,3,1,0,0,0,1,4,1,5,1,14200,14200,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,66,1,1948,1,1,1977,1,1,1,0,3,1,2,2,2,1,1,1,1,1,1,11,3,1,2,0,0,1,1,1,5,2,50000,59000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,67,1,1947,1,1,1968,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,8,1,2,1,6,50,2,4,3,5,3,102000,145000,78000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,90,647,819,1,0,0
2,99,2,67,1,1947,2,1,1985,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,3,1,0,0,0,1,1,1,5,1,26300,564300,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,68,1,1946,1,1,1980,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,10,1,2,2,6,44,2,4,3,5,3,122800,144200,94000,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,34,0,0,45,532,619,1,0,0
2,38,1,67,4,1947,1,1,1973,1,1,1,0,3,1,2,2,1,2,2,2,2,1,1,6,3,1,2,0,0,1,1,1,5,2,25000,97000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,49,2,72,1,1942,2,1,1962,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,4,1,12400,77500,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,36,1,65,1,1949,1,1,1970,1,1,7,2,4,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,6600,71600,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,43,1,85,3,1929,2,1,1976,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,4,3,1,0,0,0,3,4,3,5,1,0,40200,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
3,49,1,76,1,1938,1,1,1959,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,9800,43300,0,0,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
1,99,2,67,4,1947,1,1,1966,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,6,1,2,2,6,32,2,1,1,3,3,75000,75000,56000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,30,1635,1704,1,0,0
2,56,2,86,2,1928,1,1,1952,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,17800,19400,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,72,1,1942,1,1,1964,1,1,1,0,3,1,2,2,2,2,2,1,2,2,1,10,3,1,2,1,12,1,1,1,5,3,67400,86000,7500,0,0,6,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
2,64,2,94,5,1920,2,1,1963,1,1,1,0,3,1,2,2,1,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,5,1,27100,40500,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,78,5,1936,1,1,1958,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,1,2,2,6,20,2,4,2,4,3,36000,36000,12000,0,0,1,1,2,20,1,1,1,2,1,2,1,1,1,34,0,0,90,702,834,1,0,0
1,99,1,76,2,1938,1,1,1966,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,2,6,6,2,1,1,5,3,33600,9999999,12000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,83,5,1931,1,1,1953,1,1,1,0,4,1,2,2,2,1,2,2,2,1,1,6,3,1,0,0,0,1,1,1,3,1,18800,32800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1941,1,1,1965,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,4,3,1,1,1,3,1,1,1,5,3,16600,42600,0,2200,0,1,1,2,20,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0
2,99,2,67,1,1947,2,1,1971,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,34000,62000,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,99,1,67,6,1947,0,0,0,0,0,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,2,0,0,1,1,1,4,2,77800,77800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,52,2,94,5,1920,1,1,1962,1,1,1,0,3,1,2,2,1,2,2,1,2,1,1,8,3,1,0,0,0,1,1,1,5,1,18300,155900,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,26,1,67,1,1947,2,1,1984,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,1,1,2,1,6,50,2,1,1,5,3,229000,264300,210000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,2,2,45,435,519,1,0,0
1,99,2,88,5,1926,1,1,1945,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,6,3,1,0,0,0,3,4,3,5,1,15600,9999999,0,0,0,0,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,2,73,4,1941,1,1,1959,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,1,2,2,6,40,2,4,3,5,3,28300,28300,27000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,33,0,0,30,802,834,1,0,0
2,99,2,71,1,1943,1,1,1964,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,3,4,3,5,1,7800,29800,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,41,2,72,1,1942,1,1,1969,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,11,1,2,2,6,40,3,4,3,5,3,54000,203600,51000,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,10,1,1,12,747,759,1,0,0
2,99,2,68,1,1946,2,1,1994,1,1,1,0,3,1,2,1,1,1,2,1,2,1,1,10,3,1,2,5,40,1,1,1,5,3,42900,69900,26400,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,76,4,1938,2,1,1970,1,1,1,0,3,1,2,1,1,1,2,2,2,1,1,3,3,1,0,0,0,1,1,1,5,1,12504,15804,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,73,1,1941,1,1,1963,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,11,3,1,2,0,0,1,1,1,5,2,60300,83700,0,0,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,99,1,81,1,1933,1,1,1955,1,1,1,0,3,1,2,2,2,1,2,1,2,1,1,6,3,1,0,0,0,1,1,1,5,1,16200,19900,0,0,0,3,2,2,20,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,1,0,0
3,35,1,70,1,1944,1,1,1971,1,1,1,0,3,1,2,2,2,1,2,1,2,2,1,10,3,1,0,0,0,1,1,1,5,1,13000,169000,0,0,0,1,1,2,20,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,0
